State,County,cooling system type,climate zone,PUE mean
Alabama,Marion County,9,3A,2.0324
Alabama,Marion County,10,3A,2.1448
Alabama,Marion County,11,3A,1.2664
Alabama,Marion County,12,3A,1.4528
Alabama,Marion County,13,3A,1.37885
Alabama,Marion County,14,3A,1.60905
Alabama,Marshall County,1,3A,1.1968
Alabama,Marshall County,2,3A,1.15765
Alabama,Marshall County,3,3A,1.53995
Alabama,Marshall County,4,3A,1.4143
Alabama,Marshall County,5,3A,1.63775
Alabama,Marshall County,6,3A,1.62605
Alabama,Marshall County,7,3A,1.8597
Alabama,Marshall County,8,3A,1.87095
Alabama,Marshall County,9,3A,2.0324
Alabama,Marshall County,10,3A,2.1448
Alabama,Marshall County,11,3A,1.2664
Alabama,Marshall County,12,3A,1.4528
Alabama,Marshall County,13,3A,1.37885
Alabama,Marshall County,14,3A,1.60905
Alabama,Mobile County,1,2A,1.2454
Alabama,Mobile County,2,2A,1.18025
Alabama,Mobile County,3,2A,1.58525
Alabama,Mobile County,4,2A,1.4445
Alabama,Mobile County,5,2A,1.6482
Alabama,Mobile County,6,2A,1.7992
Alabama,Mobile County,7,2A,1.9688
Alabama,Mobile County,8,2A,1.8865
Alabama,Mobile County,9,2A,2.15985
Alabama,Mobile County,10,2A,2.19655
Alabama,Mobile County,11,2A,1.29975
Alabama,Mobile County,12,2A,1.47915
Alabama,Mobile County,13,2A,1.39785
Alabama,Mobile County,14,2A,1.7466
Alabama,Monroe County,1,3A,1.1968
Alabama,Monroe County,2,3A,1.15765
Alabama,Monroe County,3,3A,1.53995
Alabama,Monroe County,4,3A,1.4143
Alabama,Monroe County,5,3A,1.63775
Alabama,Monroe County,6,3A,1.62605
Alabama,Monroe County,7,3A,1.8597
Alabama,Monroe County,8,3A,1.87095
Alabama,Monroe County,9,3A,2.0324
Alabama,Monroe County,10,3A,2.1448
Alabama,Monroe County,11,3A,1.2664
Alabama,Monroe County,12,3A,1.4528
Alabama,Monroe County,13,3A,1.37885
Alabama,Monroe County,14,3A,1.60905
Alabama,Montgomery County,1,3A,1.1968
Alabama,Montgomery County,2,3A,1.15765
Alabama,Montgomery County,3,3A,1.53995
Alabama,Montgomery County,4,3A,1.4143
Alabama,Montgomery County,5,3A,1.63775
Alabama,Montgomery County,6,3A,1.62605
Alabama,Montgomery County,7,3A,1.8597
Alabama,Montgomery County,8,3A,1.87095
Alabama,Montgomery County,9,3A,2.0324
Alabama,Montgomery County,10,3A,2.1448
Alabama,Montgomery County,11,3A,1.2664
Alabama,Montgomery County,12,3A,1.4528
Alabama,Montgomery County,13,3A,1.37885
Alabama,Montgomery County,14,3A,1.60905
Alabama,Morgan County,1,3A,1.1968
Alabama,Morgan County,2,3A,1.15765
Alabama,Morgan County,3,3A,1.53995
Alabama,Morgan County,4,3A,1.4143
Alabama,Morgan County,5,3A,1.63775
Alabama,Morgan County,6,3A,1.62605
Alabama,Morgan County,7,3A,1.8597
Alabama,Morgan County,8,3A,1.87095
Alabama,Morgan County,9,3A,2.0324
Alabama,Morgan County,10,3A,2.1448
Alabama,Morgan County,11,3A,1.2664
Alabama,Morgan County,12,3A,1.4528
Alabama,Morgan County,13,3A,1.37885
Alabama,Morgan County,14,3A,1.60905
Alabama,Perry County,1,3A,1.1968
Alabama,Perry County,2,3A,1.15765
Alabama,Perry County,3,3A,1.53995
Alabama,Perry County,4,3A,1.4143
Alabama,Perry County,5,3A,1.63775
Alabama,Perry County,6,3A,1.62605
Alabama,Perry County,7,3A,1.8597
Alabama,Perry County,8,3A,1.87095
Alabama,Perry County,9,3A,2.0324
Alabama,Perry County,10,3A,2.1448
Alabama,Perry County,11,3A,1.2664
Alabama,Perry County,12,3A,1.4528
Alabama,Perry County,13,3A,1.37885
Alabama,Perry County,14,3A,1.60905
Alabama,Pickens County,1,3A,1.1968
Alabama,Pickens County,2,3A,1.15765
Alabama,Pickens County,3,3A,1.53995
Alabama,Pickens County,4,3A,1.4143
Alabama,Pickens County,5,3A,1.63775
Alabama,Pickens County,6,3A,1.62605
Alabama,Pickens County,7,3A,1.8597
Alabama,Pickens County,8,3A,1.87095
Alabama,Pickens County,9,3A,2.0324
Alabama,Pickens County,10,3A,2.1448
Alabama,Pickens County,11,3A,1.2664
Alabama,Pickens County,12,3A,1.4528
Alabama,Pickens County,13,3A,1.37885
Alabama,Pickens County,14,3A,1.60905
Alabama,Pike County,1,3A,1.1968
Alabama,Pike County,2,3A,1.15765
Alabama,Pike County,3,3A,1.53995
Alabama,Pike County,4,3A,1.4143
Alabama,Pike County,5,3A,1.63775
Alabama,Pike County,6,3A,1.62605
Alabama,Pike County,7,3A,1.8597
Alabama,Pike County,8,3A,1.87095
Alabama,Pike County,9,3A,2.0324
Alabama,Pike County,10,3A,2.1448
Alabama,Pike County,11,3A,1.2664
Alabama,Pike County,12,3A,1.4528
Alabama,Pike County,13,3A,1.37885
Alabama,Pike County,14,3A,1.60905
Alabama,Randolph County,1,3A,1.1968
Alabama,Randolph County,2,3A,1.15765
Alabama,Randolph County,3,3A,1.53995
Alabama,Randolph County,4,3A,1.4143
Alabama,Randolph County,5,3A,1.63775
Alabama,Randolph County,6,3A,1.62605
Alabama,Randolph County,7,3A,1.8597
Alabama,Randolph County,8,3A,1.87095
Alabama,Randolph County,9,3A,2.0324
Alabama,Randolph County,10,3A,2.1448
Alabama,Randolph County,11,3A,1.2664
Alabama,Randolph County,12,3A,1.4528
Alabama,Randolph County,13,3A,1.37885
Alabama,Randolph County,14,3A,1.60905
Alabama,Russell County,1,3A,1.1968
Alabama,Russell County,2,3A,1.15765
Alabama,Russell County,3,3A,1.53995
Alabama,Russell County,4,3A,1.4143
Alabama,Russell County,5,3A,1.63775
Alabama,Russell County,6,3A,1.62605
Alabama,Russell County,7,3A,1.8597
Alabama,Russell County,8,3A,1.87095
Alabama,Russell County,9,3A,2.0324
Alabama,Russell County,10,3A,2.1448
Alabama,Russell County,11,3A,1.2664
Alabama,Russell County,12,3A,1.4528
Alabama,Russell County,13,3A,1.37885
Alabama,Russell County,14,3A,1.60905
Alabama,Shelby County,1,3A,1.1968
Alabama,Shelby County,2,3A,1.15765
Alabama,Shelby County,3,3A,1.53995
Alabama,Shelby County,4,3A,1.4143
Alabama,Shelby County,5,3A,1.63775
Alabama,Shelby County,6,3A,1.62605
Alabama,Shelby County,7,3A,1.8597
Alabama,Shelby County,8,3A,1.87095
Alabama,Shelby County,9,3A,2.0324
Alabama,Shelby County,10,3A,2.1448
Alabama,Shelby County,11,3A,1.2664
Alabama,Shelby County,12,3A,1.4528
Alabama,Shelby County,13,3A,1.37885
Alabama,Shelby County,14,3A,1.60905
Alabama,St. Clair County,1,3A,1.1968
Alabama,St. Clair County,2,3A,1.15765
Alabama,St. Clair County,3,3A,1.53995
Alabama,St. Clair County,4,3A,1.4143
Alabama,St. Clair County,5,3A,1.63775
Alabama,St. Clair County,6,3A,1.62605
Alabama,St. Clair County,7,3A,1.8597
Alabama,St. Clair County,8,3A,1.87095
Alabama,St. Clair County,9,3A,2.0324
Alabama,St. Clair County,10,3A,2.1448
Alabama,St. Clair County,11,3A,1.2664
Alabama,St. Clair County,12,3A,1.4528
Alabama,St. Clair County,13,3A,1.37885
Alabama,St. Clair County,14,3A,1.60905
Alabama,Sumter County,1,3A,1.1968
Alabama,Sumter County,2,3A,1.15765
Alabama,Sumter County,3,3A,1.53995
Alabama,Sumter County,4,3A,1.4143
Alabama,Sumter County,5,3A,1.63775
Alabama,Sumter County,6,3A,1.62605
Alabama,Sumter County,7,3A,1.8597
Alabama,Sumter County,8,3A,1.87095
Alabama,Sumter County,9,3A,2.0324
Alabama,Sumter County,10,3A,2.1448
Alabama,Sumter County,11,3A,1.2664
Alabama,Sumter County,12,3A,1.4528
Alabama,Sumter County,13,3A,1.37885
Alabama,Sumter County,14,3A,1.60905
Alabama,Talladega County,1,3A,1.1968
Alabama,Talladega County,2,3A,1.15765
Alabama,Talladega County,3,3A,1.53995
Alabama,Talladega County,4,3A,1.4143
Alabama,Talladega County,5,3A,1.63775
Alabama,Talladega County,6,3A,1.62605
Alabama,Talladega County,7,3A,1.8597
Alabama,Talladega County,8,3A,1.87095
Alabama,Talladega County,9,3A,2.0324
Alabama,Talladega County,10,3A,2.1448
Alabama,Talladega County,11,3A,1.2664
Alabama,Talladega County,12,3A,1.4528
Alabama,Talladega County,13,3A,1.37885
Alabama,Talladega County,14,3A,1.60905
Alabama,Tallapoosa County,1,3A,1.1968
Alabama,Tallapoosa County,2,3A,1.15765
Alabama,Tallapoosa County,3,3A,1.53995
Alabama,Tallapoosa County,4,3A,1.4143
Alabama,Tallapoosa County,5,3A,1.63775
Alabama,Tallapoosa County,6,3A,1.62605
Alabama,Tallapoosa County,7,3A,1.8597
Alabama,Tallapoosa County,8,3A,1.87095
Alabama,Tallapoosa County,9,3A,2.0324
Alabama,Tallapoosa County,10,3A,2.1448
Alabama,Tallapoosa County,11,3A,1.2664
Alabama,Tallapoosa County,12,3A,1.4528
Alabama,Tallapoosa County,13,3A,1.37885
Alabama,Tallapoosa County,14,3A,1.60905
Alabama,Tuscaloosa County,1,3A,1.1968
Alabama,Tuscaloosa County,2,3A,1.15765
Alabama,Tuscaloosa County,3,3A,1.53995
Alabama,Tuscaloosa County,4,3A,1.4143
Alabama,Tuscaloosa County,5,3A,1.63775
Alabama,Tuscaloosa County,6,3A,1.62605
Alabama,Tuscaloosa County,7,3A,1.8597
Alabama,Tuscaloosa County,8,3A,1.87095
Alabama,Tuscaloosa County,9,3A,2.0324
Alabama,Tuscaloosa County,10,3A,2.1448
Alabama,Tuscaloosa County,11,3A,1.2664
Alabama,Tuscaloosa County,12,3A,1.4528
Alabama,Tuscaloosa County,13,3A,1.37885
Alabama,Tuscaloosa County,14,3A,1.60905
Alabama,Walker County,1,3A,1.1968
Alabama,Walker County,2,3A,1.15765
Alabama,Walker County,3,3A,1.53995
Alabama,Walker County,4,3A,1.4143
Alabama,Walker County,5,3A,1.63775
Alabama,Walker County,6,3A,1.62605
Alabama,Walker County,7,3A,1.8597
Alabama,Walker County,8,3A,1.87095
Alabama,Walker County,9,3A,2.0324
Alabama,Walker County,10,3A,2.1448
Alabama,Walker County,11,3A,1.2664
Alabama,Walker County,12,3A,1.4528
Alabama,Walker County,13,3A,1.37885
Alabama,Walker County,14,3A,1.60905
Alabama,Washington County,1,3A,1.1968
Alabama,Washington County,2,3A,1.15765
Alabama,Washington County,3,3A,1.53995
Alabama,Washington County,4,3A,1.4143
Alabama,Washington County,5,3A,1.63775
Alabama,Washington County,6,3A,1.62605
Alabama,Washington County,7,3A,1.8597
Alabama,Washington County,8,3A,1.87095
Alabama,Washington County,9,3A,2.0324
Alabama,Washington County,10,3A,2.1448
Alabama,Washington County,11,3A,1.2664
Alabama,Washington County,12,3A,1.4528
Alabama,Washington County,13,3A,1.37885
Alabama,Washington County,14,3A,1.60905
Alabama,Wilcox County,1,3A,1.1968
Alabama,Wilcox County,2,3A,1.15765
Alabama,Wilcox County,3,3A,1.53995
Alabama,Wilcox County,4,3A,1.4143
Alabama,Wilcox County,5,3A,1.63775
Alabama,Wilcox County,6,3A,1.62605
Alabama,Wilcox County,7,3A,1.8597
Alabama,Wilcox County,8,3A,1.87095
Alabama,Wilcox County,9,3A,2.0324
Alabama,Wilcox County,10,3A,2.1448
Alabama,Wilcox County,11,3A,1.2664
Alabama,Wilcox County,12,3A,1.4528
Alabama,Wilcox County,13,3A,1.37885
Alabama,Wilcox County,14,3A,1.60905
Alabama,Winston County,1,3A,1.1968
Alabama,Winston County,2,3A,1.15765
Alabama,Winston County,3,3A,1.53995
Alabama,Winston County,4,3A,1.4143
Alabama,Winston County,5,3A,1.63775
Alabama,Winston County,6,3A,1.62605
Alabama,Winston County,7,3A,1.8597
Alabama,Winston County,8,3A,1.87095
Alabama,Winston County,9,3A,2.0324
Alabama,Winston County,10,3A,2.1448
Alabama,Winston County,11,3A,1.2664
Alabama,Winston County,12,3A,1.4528
Alabama,Winston County,13,3A,1.37885
Alabama,Winston County,14,3A,1.60905
Alaska,Aleutians East Borough,1,7,1.15735
Alaska,Aleutians East Borough,2,7,1.13975
Alaska,Aleutians East Borough,3,7,1.52465
Alaska,Aleutians East Borough,4,7,1.39495
Alaska,Aleutians East Borough,5,7,1.6153
Alaska,Aleutians East Borough,6,7,1.49345
Alaska,Aleutians East Borough,7,7,1.6299
Alaska,Aleutians East Borough,8,7,1.8278
Alaska,Aleutians East Borough,9,7,1.76675
Alaska,Aleutians East Borough,10,7,2.06785
Alaska,Aleutians East Borough,11,7,1.25015
Alaska,Aleutians East Borough,12,7,1.41375
Alaska,Aleutians East Borough,13,7,1.3498
Alaska,Aleutians East Borough,14,7,1.53825
Alaska,Aleutians West Census Area,1,7,1.15735
Alaska,Aleutians West Census Area,2,7,1.13975
Alaska,Aleutians West Census Area,3,7,1.52465
Alaska,Aleutians West Census Area,4,7,1.39495
Alaska,Aleutians West Census Area,5,7,1.6153
Alaska,Aleutians West Census Area,6,7,1.49345
Alaska,Aleutians West Census Area,7,7,1.6299
Alaska,Aleutians West Census Area,8,7,1.8278
Alaska,Aleutians West Census Area,9,7,1.76675
Alaska,Aleutians West Census Area,10,7,2.06785
Alaska,Aleutians West Census Area,11,7,1.25015
Alaska,Aleutians West Census Area,12,7,1.41375
Alaska,Aleutians West Census Area,13,7,1.3498
Alaska,Aleutians West Census Area,14,7,1.53825
Alaska,Anchorage Municipality,1,7,1.15735
Alaska,Anchorage Municipality,2,7,1.13975
Alaska,Anchorage Municipality,3,7,1.52465
Alaska,Anchorage Municipality,4,7,1.39495
Alaska,Anchorage Municipality,5,7,1.6153
Alaska,Anchorage Municipality,6,7,1.49345
Alaska,Anchorage Municipality,7,7,1.6299
Alaska,Anchorage Municipality,8,7,1.8278
Alaska,Anchorage Municipality,9,7,1.76675
Alaska,Anchorage Municipality,10,7,2.06785
Alaska,Anchorage Municipality,11,7,1.25015
Alaska,Anchorage Municipality,12,7,1.41375
Alaska,Anchorage Municipality,13,7,1.3498
Alaska,Anchorage Municipality,14,7,1.53825
Alaska,Bethel Census Area,1,8,1.13615
Alaska,Bethel Census Area,2,8,1.13545
Alaska,Bethel Census Area,3,8,1.51205
Alaska,Bethel Census Area,4,8,1.39075
Alaska,Bethel Census Area,5,8,1.60345
Alaska,Bethel Census Area,6,8,1.4631
Alaska,Bethel Census Area,7,8,1.59065
Alaska,Bethel Census Area,8,8,1.8035
Alaska,Bethel Census Area,9,8,1.7238
Alaska,Bethel Census Area,10,8,2.0518
Alaska,Bethel Census Area,11,8,1.24745
Alaska,Bethel Census Area,12,8,1.4052
Alaska,Bethel Census Area,13,8,1.3443
Alaska,Bethel Census Area,14,8,1.5243
Alaska,Bristol Bay Borough,1,7,1.15735
Alaska,Bristol Bay Borough,2,7,1.13975
Alaska,Bristol Bay Borough,3,7,1.52465
Alaska,Bristol Bay Borough,4,7,1.39495
Alaska,Bristol Bay Borough,5,7,1.6153
Alaska,Bristol Bay Borough,6,7,1.49345
Alaska,Bristol Bay Borough,7,7,1.6299
Alaska,Bristol Bay Borough,8,7,1.8278
Alaska,Bristol Bay Borough,9,7,1.76675
Alaska,Bristol Bay Borough,10,7,2.06785
Alaska,Bristol Bay Borough,11,7,1.25015
Alaska,Bristol Bay Borough,12,7,1.41375
Alaska,Bristol Bay Borough,13,7,1.3498
Alaska,Bristol Bay Borough,14,7,1.53825
Alaska,Denali Borough,1,7,1.15735
Alaska,Denali Borough,2,7,1.13975
Alaska,Denali Borough,3,7,1.52465
Alaska,Denali Borough,4,7,1.39495
Alaska,Denali Borough,5,7,1.6153
Alaska,Denali Borough,6,7,1.49345
Alaska,Denali Borough,7,7,1.6299
Alaska,Denali Borough,8,7,1.8278
Alaska,Denali Borough,9,7,1.76675
Alaska,Denali Borough,10,7,2.06785
Alaska,Denali Borough,11,7,1.25015
Alaska,Denali Borough,12,7,1.41375
Alaska,Denali Borough,13,7,1.3498
Alaska,Denali Borough,14,7,1.53825
Alaska,Dillingham Census Area,1,8,1.13615
Alaska,Dillingham Census Area,2,8,1.13545
Alaska,Dillingham Census Area,3,8,1.51205
Alaska,Dillingham Census Area,4,8,1.39075
Alaska,Dillingham Census Area,5,8,1.60345
Alaska,Dillingham Census Area,6,8,1.4631
Alaska,Dillingham Census Area,7,8,1.59065
Alaska,Dillingham Census Area,8,8,1.8035
Alaska,Dillingham Census Area,9,8,1.7238
Alaska,Dillingham Census Area,10,8,2.0518
Alaska,Dillingham Census Area,11,8,1.24745
Alaska,Dillingham Census Area,12,8,1.4052
Alaska,Dillingham Census Area,13,8,1.3443
Alaska,Dillingham Census Area,14,8,1.5243
Alaska,Fairbanks North Star Borough,1,8,1.13615
Alaska,Fairbanks North Star Borough,2,8,1.13545
Alaska,Fairbanks North Star Borough,3,8,1.51205
Alaska,Fairbanks North Star Borough,4,8,1.39075
Alaska,Fairbanks North Star Borough,5,8,1.60345
Alaska,Fairbanks North Star Borough,6,8,1.4631
Alaska,Fairbanks North Star Borough,7,8,1.59065
Alaska,Fairbanks North Star Borough,8,8,1.8035
Alaska,Fairbanks North Star Borough,9,8,1.7238
Alaska,Fairbanks North Star Borough,10,8,2.0518
Alaska,Fairbanks North Star Borough,11,8,1.24745
Alaska,Fairbanks North Star Borough,12,8,1.4052
Alaska,Fairbanks North Star Borough,13,8,1.3443
Alaska,Fairbanks North Star Borough,14,8,1.5243
Alaska,Haines Borough,1,7,1.15735
Alaska,Haines Borough,2,7,1.13975
Alaska,Haines Borough,3,7,1.52465
Alaska,Haines Borough,4,7,1.39495
Alaska,Haines Borough,5,7,1.6153
Alaska,Haines Borough,6,7,1.49345
Alaska,Haines Borough,7,7,1.6299
Alaska,Haines Borough,8,7,1.8278
Alaska,Haines Borough,9,7,1.76675
Alaska,Haines Borough,10,7,2.06785
Alaska,Haines Borough,11,7,1.25015
Alaska,Haines Borough,12,7,1.41375
Alaska,Haines Borough,13,7,1.3498
Alaska,Haines Borough,14,7,1.53825
Alaska,Hoonah-Angoon Census Area,1,7,1.15735
Alaska,Hoonah-Angoon Census Area,2,7,1.13975
Alaska,Hoonah-Angoon Census Area,3,7,1.52465
Alaska,Hoonah-Angoon Census Area,4,7,1.39495
Alaska,Hoonah-Angoon Census Area,5,7,1.6153
Alaska,Hoonah-Angoon Census Area,6,7,1.49345
Alaska,Hoonah-Angoon Census Area,7,7,1.6299
Alaska,Hoonah-Angoon Census Area,8,7,1.8278
Alaska,Hoonah-Angoon Census Area,9,7,1.76675
Alaska,Hoonah-Angoon Census Area,10,7,2.06785
Alaska,Hoonah-Angoon Census Area,11,7,1.25015
Alaska,Hoonah-Angoon Census Area,12,7,1.41375
Alaska,Hoonah-Angoon Census Area,13,7,1.3498
Alaska,Hoonah-Angoon Census Area,14,7,1.53825
Alaska,Juneau City and Borough,1,7,1.15735
Alaska,Juneau City and Borough,2,7,1.13975
Alaska,Juneau City and Borough,3,7,1.52465
Alaska,Juneau City and Borough,4,7,1.39495
Alaska,Juneau City and Borough,5,7,1.6153
Alaska,Juneau City and Borough,6,7,1.49345
Alaska,Juneau City and Borough,7,7,1.6299
Alaska,Juneau City and Borough,8,7,1.8278
Alaska,Juneau City and Borough,9,7,1.76675
Alaska,Juneau City and Borough,10,7,2.06785
Alaska,Juneau City and Borough,11,7,1.25015
Alaska,Juneau City and Borough,12,7,1.41375
Alaska,Juneau City and Borough,13,7,1.3498
Alaska,Juneau City and Borough,14,7,1.53825
Alaska,Kenai Peninsula Borough,1,7,1.15735
Alaska,Kenai Peninsula Borough,2,7,1.13975
Alaska,Kenai Peninsula Borough,3,7,1.52465
Alaska,Kenai Peninsula Borough,4,7,1.39495
Alaska,Kenai Peninsula Borough,5,7,1.6153
Alaska,Kenai Peninsula Borough,6,7,1.49345
Alaska,Kenai Peninsula Borough,7,7,1.6299
Alaska,Kenai Peninsula Borough,8,7,1.8278
Alaska,Kenai Peninsula Borough,9,7,1.76675
Alaska,Kenai Peninsula Borough,10,7,2.06785
Alaska,Kenai Peninsula Borough,11,7,1.25015
Alaska,Kenai Peninsula Borough,12,7,1.41375
Alaska,Kenai Peninsula Borough,13,7,1.3498
Alaska,Kenai Peninsula Borough,14,7,1.53825
Alaska,Ketchikan Gateway Borough,1,7,1.15735
Alaska,Ketchikan Gateway Borough,2,7,1.13975
Alaska,Ketchikan Gateway Borough,3,7,1.52465
Alaska,Ketchikan Gateway Borough,4,7,1.39495
Alaska,Ketchikan Gateway Borough,5,7,1.6153
Alaska,Ketchikan Gateway Borough,6,7,1.49345
Alaska,Ketchikan Gateway Borough,7,7,1.6299
Alaska,Ketchikan Gateway Borough,8,7,1.8278
Alaska,Ketchikan Gateway Borough,9,7,1.76675
Alaska,Ketchikan Gateway Borough,10,7,2.06785
Alaska,Ketchikan Gateway Borough,11,7,1.25015
Alaska,Ketchikan Gateway Borough,12,7,1.41375
Alaska,Ketchikan Gateway Borough,13,7,1.3498
Alaska,Ketchikan Gateway Borough,14,7,1.53825
Alaska,Kodiak Island Borough,1,7,1.15735
Alaska,Kodiak Island Borough,2,7,1.13975
Alaska,Kodiak Island Borough,3,7,1.52465
Alaska,Kodiak Island Borough,4,7,1.39495
Alaska,Kodiak Island Borough,5,7,1.6153
Alaska,Kodiak Island Borough,6,7,1.49345
Alaska,Kodiak Island Borough,7,7,1.6299
Alaska,Kodiak Island Borough,8,7,1.8278
Alaska,Kodiak Island Borough,9,7,1.76675
Alaska,Kodiak Island Borough,10,7,2.06785
Alaska,Kodiak Island Borough,11,7,1.25015
Alaska,Kodiak Island Borough,12,7,1.41375
Alaska,Kodiak Island Borough,13,7,1.3498
Alaska,Kodiak Island Borough,14,7,1.53825
Alaska,Kusilvak Census Area,1,8,1.13615
Alaska,Kusilvak Census Area,2,8,1.13545
Alaska,Kusilvak Census Area,3,8,1.51205
Alaska,Kusilvak Census Area,4,8,1.39075
Alaska,Kusilvak Census Area,5,8,1.60345
Alaska,Kusilvak Census Area,6,8,1.4631
Alaska,Kusilvak Census Area,7,8,1.59065
Alaska,Kusilvak Census Area,8,8,1.8035
Alaska,Kusilvak Census Area,9,8,1.7238
Alaska,Kusilvak Census Area,10,8,2.0518
Alaska,Kusilvak Census Area,11,8,1.24745
Alaska,Kusilvak Census Area,12,8,1.4052
Alaska,Kusilvak Census Area,13,8,1.3443
Alaska,Kusilvak Census Area,14,8,1.5243
Alaska,Lake and Peninsula Borough,1,7,1.15735
Alaska,Lake and Peninsula Borough,2,7,1.13975
Alaska,Lake and Peninsula Borough,3,7,1.52465
Alaska,Lake and Peninsula Borough,4,7,1.39495
Alaska,Lake and Peninsula Borough,5,7,1.6153
Alaska,Lake and Peninsula Borough,6,7,1.49345
Alaska,Lake and Peninsula Borough,7,7,1.6299
Alaska,Lake and Peninsula Borough,8,7,1.8278
Alaska,Lake and Peninsula Borough,9,7,1.76675
Alaska,Lake and Peninsula Borough,10,7,2.06785
Alaska,Lake and Peninsula Borough,11,7,1.25015
Alaska,Lake and Peninsula Borough,12,7,1.41375
Alaska,Lake and Peninsula Borough,13,7,1.3498
Alaska,Lake and Peninsula Borough,14,7,1.53825
Alaska,Matanuska-Susitna Borough,1,7,1.15735
Alaska,Matanuska-Susitna Borough,2,7,1.13975
Alaska,Matanuska-Susitna Borough,3,7,1.52465
Alaska,Matanuska-Susitna Borough,4,7,1.39495
Alaska,Matanuska-Susitna Borough,5,7,1.6153
Alaska,Matanuska-Susitna Borough,6,7,1.49345
Alaska,Matanuska-Susitna Borough,7,7,1.6299
Alaska,Matanuska-Susitna Borough,8,7,1.8278
Alaska,Matanuska-Susitna Borough,9,7,1.76675
Alaska,Matanuska-Susitna Borough,10,7,2.06785
Alaska,Matanuska-Susitna Borough,11,7,1.25015
Alaska,Matanuska-Susitna Borough,12,7,1.41375
Alaska,Matanuska-Susitna Borough,13,7,1.3498
Alaska,Matanuska-Susitna Borough,14,7,1.53825
Alaska,Nome Census Area,1,8,1.13615
Alaska,Nome Census Area,2,8,1.13545
Alaska,Nome Census Area,3,8,1.51205
Alaska,Nome Census Area,4,8,1.39075
Alaska,Nome Census Area,5,8,1.60345
Alaska,Nome Census Area,6,8,1.4631
Alaska,Nome Census Area,7,8,1.59065
Alaska,Nome Census Area,8,8,1.8035
Alaska,Nome Census Area,9,8,1.7238
